article_id,title,region,written_date,manner_temperature,price,content,chat_count
424245009,맥북 m1 pro 16인치 1t Ram16 스그 팝니다,파주시 와동동,끌올11시간전,42.5°C,280만원,"2022 2월4일 구매 
스페이스그레이
1t ram16
배터리싸이클15
풀박스
맥북 외관과 키보드에 스킨 붙어있어요
운정 와동동 직거래",관심11|채팅1|조회375
473694719,속도 빠른 맥북프로 2018 13인치 고급형 판매,양주시 옥정동,끌올10시간전,52.8°C,"650,000원","상태 좋은 맥북 프로 13인치 팔아요
터치바 있는 고급형 모델입니다
i5 쿼드코어, 8기가 램, 512기가 ssd
배터리 사이클 117로 상태좋아요
찍힘이나 기스 없구요
박스 풀입니다
박스, 본체, 충전기 드려요",관심6|채팅0|조회48
471924411,맥북 애플 노트북 부품용으로 저렴하게 팝니다.,수원시 권선구 호매실동,끌올10시간전,36.9°C,"90,000원","지인에게 받은건데 윈도우설치해서 사용하려고했는데 잘 모르겠어서 그냥 부품용으로 팔아요
알아서 사용하실분 구매하시면 좋을것같아요
반품 환불 안되니 그냥 저렴하게 부품용으로 쓰실분만
구매하세요
노트북과 아답타 드려요",관심9|채팅3|조회245
466036310,"인텔 맥, 맥북프로 2019 15인치 i9 16gb 512gb 키보드, 배터리 교체품 팔아요",서초구 서초동,끌올10시간전,36.9°C,136만원,"맥북프로 2019 15인치 키보드, 배터리 교체품 팔아요
사양 : i9, 16gb ram, 512gb ssd
최근에 나비식 키보드 수리 받아 키보드 교체해서 배터리가 새거예요. 현재 사이클수 2밖에 안돼요.
깨끗하게 써서 생활기스 빼면 눈에 띄는 흠집은 없어요.
박스는 없고 노트북이랑 충전기만 드려요.",관심6|채팅0|조회168
442167939,프라이탁 맥북 파우치,강동구 길동,끌올11시간전,59.2°C,"87,000원",직구하였습니다.,관심4|채팅0|조회287
471721600,맥북 프로 M1 13인치 기본형 AppleCare+ 무기스 풀박스,파주시 동패동,끌올10시간전,71.6°C,115만원,"맥북 프로 M1 13인치 기본형 AppleCare+ 무기스 풀박스 판매합니다.
- 애플케어플러스: 2024.3.5
- 구성품: 풀박스, 케이스(사용감 있으나 깨끗)
- 배터리 최대성능치: 95%(집에서만 코딩용으로 사용)
- 미개봉 2차 구매하여 사용하였고, AppleCare+는 기기에 귀속되어 있음(AppleCare+는 한번도 사용 안함)
기계 특성상 직거래 우선합니다.",관심3|채팅0|조회137
474665581,맥북 에어 m1 256G 8GB 13.3 (골드),수원시 영통구 영통1동,10시간전,45.6°C,"970,000원","거의 사용 하지 않은 제품입니다
 (기스 전혀 없습니다 새상품과 비슷)
사이클 수 4 배터리 효율  100%
앨라고 투명 하드케이스 포함
구매시 풀박스/애플 정품 충전기 포함
눈이 나빠서 큰 PC만 보는 
습관으로 인해 판매합니다",관심1|채팅0|조회32
460317583,맥북프로 레티나 2013late,안성시 대덕면,끌올10시간전,42.3°C,"280,000원","램 8 기가 SSD 256
빠른 판매 위해 저렴하게 내놓니다 네고 문의는 사양합니다
애지중지 집에서만 사용해서 정말 깨끗합니다
컨디션이 너무 좋아요
몇년전 리퍼받고 나서 디스플레이를 보호필름을 붙여서 사용했습니다 
정품 충전기 포함입니다 
사진에 있는 것들 모두 드립니다
이더넷, VGA포트 , 투명케이스, 외장 메모리 64GB",관심9|채팅2|조회233
442167939,프라이탁 맥북 파우치,강동구 길동,끌올11시간전,59.2°C,"87,000원",직구하였습니다.,관심4|채팅0|조회287
473059396,미개봉 Apple 2020 맥북 에어 13 / 스페이스 그레이 / M1칩 16기가,종로구 평창동,끌올10시간전,38.9°C,125만원,"미개봉 Apple 2020 맥북 에어 13
스페이스 그레이 / M1칩 / M1 7 core 
SSD 256GB / 16GB 메모리 국내 정식 발매
미개봉 새제품 입니다. 
네고 답변은 답변 드리지 않습니다.
사양>>
맥북에어 2020 13인치 M1 / 16GB / 256GB - 스페이스 그레이색상
스페이스 그레이 / M1칩 / M1 7 core / SSD 256GB / 16GB 메모리
미개봉 새제품 입니다. / 국내 정식 발매 제품
﻿",관심3|채팅0|조회77
474672847,"맥북프로 14 M1 기본형(pro 512GB, 스페이스그레이 개봉만 한 신품. 컬러를 잘못사서 올려요!)",마포구 공덕동,10시간전,54.6°C,210만원,"맥북프로 14 m1 기본형 스페이스 그레이 입니다
실버인줄알고 잘못 개봉했다가 스그여서 올립니다..
미개봉에 구매해서 방금 열어본 새상품입니다
(개봉해서 15만 빼서 올립니다)",관심2|채팅0|조회72
464871357,[미개봉] 맥북 14인치 M1,구로구 고척동,끌올11시간전,36.5°C,213만8000원,"기본형 스페이스 그레이 미개봉입니당.
연락주세요.",관심1|채팅0|조회95
472463004,(미개봉) 맥북 에어m2 스페이스그레이 팝니다. 가격내림,유성구 전민동,끌올10시간전,36.5°C,125만원,"맥북에어 m2 스페이스 그레이
 (운영 정책에 의한 URL 자동 숨김) 기가
램:8기가
미개봉 신품 팝니다~
전민동,신성동 직거래 합니다",관심6|채팅3|조회264
456995479,맥북 프로 2017 A1708,종로구 이화동,끌올11시간전,37.4°C,"720,000원","거의 세거라고 보시면 되요
베터리 사이클 5인것만 보셔도 그렇고
구매즉시 외관 하드케이스. 키스킨 해놨구요
리퍼,수리, 베터리교체 아무것도 한적없구요
아이클라우드 로그아웃 완료 
포멧완료 
충전100%
바로 사용하시면 되는 상태예요
풀박스 (모서리쪽 살짝 오염 빼고 박스도 깔끔)
직거래는 종로 , 대학로 
가까우시면 가져다 드릴게요",관심6|채팅1|조회162
446961533,"맥북프로16인치 (고급형 19년형 1TB,16GB,i9) 스페이스그레이",연수구 송도2동,끌올10시간전,36.8°C,170만6000원,"사용감은 보시면 아시겠지만 보관만 하다시피 해서 
생활기스없고  깨끗합니다 
고급형 360정도 주고 샀습니다 
박스도 잘 보관해놨습니다!
맥북사용할일이없어서 필요하신분께 내놓습니다..
더 필요하신 디테일 있으시면 채팅주세요",관심8|채팅2|조회356
456911956,Asus rog strix gaming notebook 맥북교환 o,유성구 학하동,끌올11시간전,40.8°C,158만원,"장치 이름    Yoonyeomin
프로세서    Intel(R) Core(TM) i7-9750H CPU @ 2.60GHz   2.59 GHz
설치된 RAM    32.0GB(31.9GB 사용 가능)
장치 ID    AD6E6EB0-F ***-****-**** F66-56F7DFDA853E
제품 ID     ***-****-**** 0001-AA936
시스템 종류    64비트 운영 체제, x64 기반 프로세서
펜 및 터치    이 디스플레이에 사용할 수 있는 펜 또는 터치식 입력 X
에디션    Windows 10 Home
버전    20H2
설치 날짜    ‎2021-‎03-‎05
OS 빌드    19042.1466
경험    Windows Feature Experience Pack 120.2212.3920.0
ssd 512GB에다가 제가 따로 추가한 1TB 하드 그리고
램 32기가 고사양 노트북입니다.
작은 스크래치 2-3군데 및 쿨링 팬 외부 플라스틱 작은부분 하자 있습니다. 식별하기에 어려울 뿐더러 외부 디자인에 손상 주는 점 전혀 없이 이쁘게 사용 가능하십니다. 
하드웨어 및 소프트웨어에 문제점 전혀 없이 꾸준히 관리 잘해왔습니다. 게이밍 노트북의 첫번째 단점이 발열인데
아수스 로그 스트릭스가 발열 잘 잡는걸로 유명해서 걱정안하셔도 됩니다.
고사양 게임,  돌려도 거뜬히 잡습니다.
Asus rog strix가 화면 베젤이 얇고 견고 한걸로 유명해서 정말 이쁘고 쓰시기 편합니다.
어중간하고 오늘내일하는 중고 구매하셔서 돈 버리시지
마시고 한번에 괜찮은 놈으로 챙겨가세요~!
연락 2통이네 쿨거래 하시면 3만원 빼드립니다
거래는 직거래 택배거래 둘다 가능하고 택배는 노리턴 조건입니다.
맥북 프로 m1칩 이상급으로 교환 받습니다.!",관심0|채팅1|조회195
473458037,맥북프로2019 15인치 i9 고급형 판매합니다.,광진구 구의제3동,끌올10시간전,50.9°C,140만원,"맥북프로2019 15인치 i9 고급형 판매합니다. 
맥북프로15인치 고급형 2019 터치바 MacBook Pro (15-inch) 입니다. 
MacBook Pro (15-inch, 2019)
2.3 GHz 8코어 intel core i9  프로세서
RAM 32GB/SSD 512GB/그랙픽카드 라데온 Pro 560x 4GB 탑재모델입니다. 
제품상태 집에서만 사용하던 제품으로 생활스크레치정도 
그리고 키보드 사용감외 이상없으며 깨끗합니다. 
현제 애플 서비스센타에서 점검 받아봤으며 모두 이상없음 확인하였습니다. 
구성품으로는 구입당시 그대로 USB C타입케이블, 충전아답타 구성입니다.
연락주세요:D",관심0|채팅0|조회12
473121814,맥북 프로 실버 13형 512기가 판매합니다,강서구 마곡동,끌올11시간전,36.5°C,190만원,"22년5월에 구매해서 유튜브 인강 몇번 들었습니다
제가 맥북을 너무너무 아껴서 케이스. 필름. 키패드. 등 다 부착 돼 있구요 
사용감 및 생활기스 단 1도 없습니다. 
물론 케이스와 필름에도 사용감 및 생활기스 1도 없음. 
동네 백수가 롤스로이스 타고 슈퍼 몇번 왔다갔다하는 느낌 ?.. 사놓고 쓰지도 않고 앞으로도 쓸일이 없어서 판매합니다. 
정말 그냥 새상품이고 직거래시 기스있으면 기스 하나당 죽빵 맞겠습니다.
초기화는 현재 완료한 상태입니다
직거래는 주말에 가능합니다",관심0|채팅0|조회40
469753572,맥북 에어 2018 13인치 사이클수 89번 판매합니다,아산시 배방읍,끌올10시간전,37.8°C,"550,000원","안녕하세요 맥북 에어 2018 13인치 판매합니다
사용횟수는 사이클수 89번인만큼 정말 적게 사용했습니다 
사용 용도 특성상 아래 화살표를 많이 사용하여 까진 하자 b버튼 먹는 하자 말고는 없습니다 외관 직접 보시면 더 마음에 드실거고 사용하는데 문제 없는 하자들입니다 거저 가져가세요~",관심14|채팅0|조회150
474672974,2019 맥북 프로 13인치 터치바,수원시 영통구 광교1동,10시간전,37.4°C,"670,000원","i5 모델이고
기스, 흠집 없어요 :-)
초기화되어있고 충전기 있어요!
궁금하신 점 채팅주세요!
(오늘내일 중 구매하시면 64에 판매해요!)",관심5|채팅0|조회66
459012347,[최종가격] 맥북프로레티나 13인치 2014년형 mid 판매(상태 좋음),강남구 역삼동,끌올11시간전,38.1°C,"400,000원","2014년 12월에 구매한 “맥북 프로 레티나 13인치 2014년 mid 판매합니다.
노트북 표면에 생활기스 같은 잔기스가 꽤 있습니다
(표면에 붙여놓은 스티커들을 제거하기 위해 난 자국이에요 ㅠ)
‘14년 12월에 구매했지만 문서작업 위주로 사용하고
그나마도 사용 빈도가 낮아 상태는 매우 좋습니다.
(한 4년 정도는 사용안하고 보관만 했었습니다)
연식은 좀 됐지만 사용이력은 별로없는 중고차 생각하시면 될 듯 합니다~!
키스킨 사용해서 자판도 매우 깨끗한 편이구요.
지금까지 고장으로 인한 교체도 없었습니다.
배터리 성능도 정상입니다.
기타 스펙은 첨부 사진 확인 부탁드리겠습니다~!
노트북과 전원장치 있고
제품박스, 마우스 없어요~!
데이터는 한번 싹 밀었지만
애매하신분은 공장 초기화 따로 해주셔도 
될 듯 합니다.
(OS 는 Bigsur 까지 업데이트 해놨습니다)",관심4|채팅0|조회268
420647271,사용 안해서 급처 / 맥북 에어 13인치(14-15년형) 판매합니다 / 상태 A급,고양시 일산서구 대화동,끌올10시간전,36.8°C,"150,000원","맥북 에어 13인치(14-15년형)
사양 
✔️듀얼코어 인텔 i5 1.4GHz
✔️저장공간 128GB
✔️상태 A급(찍힘 두군데 제외, 모두 정상)으로 전체적으로 깔끔합니다
✔️충전기, 마우스 다 드려요
✔️공장 초기화 후 OS 재설치 모두 완료했습니다(처음 샀을 때 상태)
✔️직거래, 택배 모두 가능합니다. 
✔️중고 거래 특성상 환불 불가합니다.
예뻐서 사고 연식 대비 사용을 많이 안해서 상태 좋습니다! 
부착되어 있는 스티커는 리무버(떼도 자국이 없는) 스티커이고, 안쪽에 스크래치 및 생활 기스 일절 없습니다! 
간단하게 영화 보거나, 강의 듣기 좋아요! 
쿨거래 원합니다(가격 흥정 X)
사실 분들만 연락주세요.",관심6|채팅2|조회311
469954890,맥북 13형 프로 멀티바 (2019),천안시 서북구 쌍용동,끌올10시간전,37.2°C,"800,000원","2019년형 13인치 맥북프로 터치바 
실버
노트북 전체에 필름 하고 있어서 기스 없고 하자없습니다
깨끗합니당 ( 현재도 필름 붙혀져있어요 )
그외 궁금한질문은 사진에 있어요
매직마우스1 도 같이 드려요
핸드폰 안드로이드로 옮기면서 노트북도 팔아요
에눌 교환 환불x
거래는 쌍용동에서 해요",관심6|채팅0|조회124
473059396,미개봉 Apple 2020 맥북 에어 13 / 스페이스 그레이 / M1칩 16기가,종로구 평창동,끌올10시간전,38.9°C,125만원,"미개봉 Apple 2020 맥북 에어 13
스페이스 그레이 / M1칩 / M1 7 core 
SSD 256GB / 16GB 메모리 국내 정식 발매
미개봉 새제품 입니다. 
네고 답변은 답변 드리지 않습니다.
사양>>
맥북에어 2020 13인치 M1 / 16GB / 256GB - 스페이스 그레이색상
스페이스 그레이 / M1칩 / M1 7 core / SSD 256GB / 16GB 메모리
미개봉 새제품 입니다. / 국내 정식 발매 제품
﻿",관심3|채팅0|조회77
474668502,미개봉 맥북 에어 13 M1 8G 256G 스페이스 그레이,음성군 맹동면,10시간전,39.2°C,106만원,"Apple 2020 맥북 에어 13 MGN63KH/A / A2337 M1 8G 256G 스페이스 그레이 판매합니다.
오늘 받은 제품으로 올해 9월 제조입니다.
충북혁신도시 직거래나 택배거래 가능합니다.
​",관심0|채팅0|조회27
474671094,맥북 프로 2015  레티나 13인치,남구 수암동,10시간전,37.9°C,"300,000원","맥북 프로 2015 레티나 입니다
i5 2.7GHz
8g
ssd256
배터리 사이클 812 정상 입니다
상자있습니다 충전기 피복이 벗겨져 추가 피복과 절연테이프 작업 해놨습니다 최신os이고 유튜브나 웹서핑 간단한게임까지 잘 됩니다 깔끔하게 사용했으며 기능성 하자 없습니다 
*마지막 가격내림입니다 네고 없습니다
*dslr카메라와 교환도 합니다",관심2|채팅0|조회72
467071633,맥북프로 15인치 케이스,제주시 삼양이동,끌올11시간전,40.1°C,"3,000원","제 기억으로  ***-****-**** 년도 맥북프로 15인치용입니다. 
색상은 블랙이구요
보관하다가 발견해서 내놓습니다",관심1|채팅0|조회59
467911088,맥북 m1 프로 14인치 팝니다,고양시 덕양구 향동동,끌올10시간전,39.5°C,220만원,"맥북 m1 프로 14인치 16기가 512 팝니다
배터리 사이클 9회 이고 외관은 실기스 하나조차 없습니다
그냥 새거로 보시면 됩니다",관심0|채팅0|조회100
468154013,맥북프로 2013 Late (13인치 레티나 - A1502),수원시 영통구 광교2동,끌올11시간전,56.0°C,"430,000원","맥북프로 2013 Late (13인치 레티나 - A1502)
제품명
 - MacBook Pro (Retina, 13-inch, Late 2013)

구성품
 - 맥북프로 본체 (MAC OS Catalina, 듀얼코어 i5 2.4GHz, 256GB, 8GB 1600 DDR3, Intel Iris 1536MB)
 - 맥세이프 충전기, 슬리브, 랜포트, VGA포트, DVI포트, 멀티포트
상태
 - 생활 기스 제외하고 전체적인 상태는 S급입니다.
 - 맥북 겉면에 스코코 필름 붙여져 있습니다. 붙이기 전에 났던 생활 기스는 있습니다.
 - 액정 상태 S급입니다. 스테인게이트 있어서 애플에서 신규 디스플레이로 교체하였습니다. 교체 후에는 스테인게이트 방지를 위해 RadTech 맥북전용 슬리브로 항시 보호 하였습니다.
 - 액정, 키보드, 스피커, 트랙패드 모두 정상입니다.
 - 충전기, USB 등 각종 포트도 모두 정상입니다.
 - 맥북정품 랜포트, VGA포트, DVI포트, 서드파티 멀티포트 있습니다.
 - 배터리 자가 교체하여 사이클 6인 상태, 완전 새거입니다.
 - 충전기에 꺽임방지 케이블 보호 커버(?) 사용하여 케이블 꺽임 없습니다.
 - 하판 찍힘으로 인해 해외 직구로 하판 교체함. 기존에 쓰던 정품 하판 드림. 교체한 하판 오른쪽 커맨드키쪽에 기스 있음.(직구할때 원래있었음)

내용
 - 사과 로고에 불들어오는 마지막 세대로 알고있습니다. 정말 깨끗하게 사용하려고 했습니다. 구성품만 보셔도 느껴지실꺼에요. 싼거 사고 이것저것 부속품 구하러 다니시지 말고 한방에 가실수 있는 이제품 추천드려요. 상태도 S급으로 바로 사용하실수 있으십니다.
 - 주로 집에서 사용했고 가끔 카페에서 이용했습니다.
 - 판매 사유는 아기 생기고 나니 카페 갈 시간도 없고, 업무용 데탑을 구매해서 방치하는 시간이 많아졌습니다.
 - 질문은 언제든지 환영합니다.
 - 맥북 제품 상 계정 문제생기지 않게 처리하고 넘길 예정이나, 혹시나 구매후에 계정귀속 같은 문제 발생 후 해결에 적극적으로 협조 하겠습니다.
직거래 장소
 - 광교 이의고 근처, 야탑 차병원 근처",관심3|채팅1|조회155
474645836,맥북 에어 m2 512gb 8gb 10코어 새상품급,달서구 대곡동,11시간전,37.3°C,150만원,"맥북 에어 m2 gpu 10코어 512 8 고급형 새상품급입니다.
직거래, 택배 모두 합니다.
직거래 위치는 대구 현풍입니다.
연락주세요 😊",관심1|채팅0|조회20
473553783,맥북 프로 M1 13인치,동작구 상도동,끌올11시간전,36.5°C,140만원,"맥북 프로 m1 13인치(2020)
집에서 넷플릭스보는 정도로만 사용했습니다.
애플케어 가입 되어있습니다.
궁금한점 채팅 주세요.",관심1|채팅0|조회132
474653385,제가파는 아이폰12프로256+맥북 교환 아이폰14프로256구합니다,용인시 처인구 중앙동,11시간전,39.6°C,9999만9999원,"2021년 8월 자급제 아이폰12프로256 배터리87%실버(박스풀)+ 맥북프로 13“ 16램 128기가 (박스풀)로 아이폰 14프로 256 과 교환 원합니다
많은 연락 부탁드립니다
제 아이폰과 맥북프로는 사진과 같습니다",관심0|채팅0|조회85
468154013,맥북프로 2013 Late (13인치 레티나 - A1502),수원시 영통구 광교2동,끌올11시간전,56.0°C,"430,000원","맥북프로 2013 Late (13인치 레티나 - A1502)
제품명
 - MacBook Pro (Retina, 13-inch, Late 2013)

구성품
 - 맥북프로 본체 (MAC OS Catalina, 듀얼코어 i5 2.4GHz, 256GB, 8GB 1600 DDR3, Intel Iris 1536MB)
 - 맥세이프 충전기, 슬리브, 랜포트, VGA포트, DVI포트, 멀티포트
상태
 - 생활 기스 제외하고 전체적인 상태는 S급입니다.
 - 맥북 겉면에 스코코 필름 붙여져 있습니다. 붙이기 전에 났던 생활 기스는 있습니다.
 - 액정 상태 S급입니다. 스테인게이트 있어서 애플에서 신규 디스플레이로 교체하였습니다. 교체 후에는 스테인게이트 방지를 위해 RadTech 맥북전용 슬리브로 항시 보호 하였습니다.
 - 액정, 키보드, 스피커, 트랙패드 모두 정상입니다.
 - 충전기, USB 등 각종 포트도 모두 정상입니다.
 - 맥북정품 랜포트, VGA포트, DVI포트, 서드파티 멀티포트 있습니다.
 - 배터리 자가 교체하여 사이클 6인 상태, 완전 새거입니다.
 - 충전기에 꺽임방지 케이블 보호 커버(?) 사용하여 케이블 꺽임 없습니다.
 - 하판 찍힘으로 인해 해외 직구로 하판 교체함. 기존에 쓰던 정품 하판 드림. 교체한 하판 오른쪽 커맨드키쪽에 기스 있음.(직구할때 원래있었음)

내용
 - 사과 로고에 불들어오는 마지막 세대로 알고있습니다. 정말 깨끗하게 사용하려고 했습니다. 구성품만 보셔도 느껴지실꺼에요. 싼거 사고 이것저것 부속품 구하러 다니시지 말고 한방에 가실수 있는 이제품 추천드려요. 상태도 S급으로 바로 사용하실수 있으십니다.
 - 주로 집에서 사용했고 가끔 카페에서 이용했습니다.
 - 판매 사유는 아기 생기고 나니 카페 갈 시간도 없고, 업무용 데탑을 구매해서 방치하는 시간이 많아졌습니다.
 - 질문은 언제든지 환영합니다.
 - 맥북 제품 상 계정 문제생기지 않게 처리하고 넘길 예정이나, 혹시나 구매후에 계정귀속 같은 문제 발생 후 해결에 적극적으로 협조 하겠습니다.
직거래 장소
 - 광교 이의고 근처, 야탑 차병원 근처",관심3|채팅1|조회155
473553783,맥북 프로 M1 13인치,동작구 상도동,끌올11시간전,36.5°C,140만원,"맥북 프로 m1 13인치(2020)
집에서 넷플릭스보는 정도로만 사용했습니다.
애플케어 가입 되어있습니다.
궁금한점 채팅 주세요.",관심1|채팅0|조회132
474653385,제가파는 아이폰12프로256+맥북 교환 아이폰14프로256구합니다,용인시 처인구 중앙동,11시간전,39.6°C,9999만9999원,"2021년 8월 자급제 아이폰12프로256 배터리87%실버(박스풀)+ 맥북프로 13“ 16램 128기가 (박스풀)로 아이폰 14프로 256 과 교환 원합니다
많은 연락 부탁드립니다
제 아이폰과 맥북프로는 사진과 같습니다",관심0|채팅0|조회85
474666930,,,,,,,
473638587,맥북 프로 판매합니다,제주시 조천읍,끌올11시간전,39.4°C,"450,000원","맥북프로 13인치
256gb ssd
8gb memory
생활기스가 좀 있습니다. 사진 보시면 있어요^^",관심6|채팅1|조회334
466169345,M1 맥북프로 14인치 램32 /512gb 팝니다,구로구 구로제2동,끌올10시간전,38.7°C,280만원,"M1 맥북프로 14인치 램32 /512gb 팝니다
14인치 M1프로 칩 기본에 램 업글입니다.+애플케어플러스
영상 작업용 데탑 서브로 샀는데, 활용안하게 되어 먼지만 쌓일 거 같아 판매합니다.
배터리 사이클 보시면 거의 사용 안했습니다.
외관 기스하나도 없습니다
구매일 21년 12월25일
애플케어 24년 12월 25일까지입니다.",관심5|채팅0|조회268
474645836,맥북 에어 m2 512gb 8gb 10코어 새상품급,달서구 대곡동,11시간전,37.3°C,150만원,"맥북 에어 m2 gpu 10코어 512 8 고급형 새상품급입니다.
직거래, 택배 모두 합니다.
직거래 위치는 대구 현풍입니다.
연락주세요 😊",관심1|채팅0|조회20
473057416,맥북프로 15인치/6코어i7/2018/라데온pro 555x,안양시 만안구 안양7동,끌올11시간전,43.4°C,"770,000원","맥북프로 15인치
색상 : 스페이스그레이
CPU : 6코어 i7
2019.1월구매
그래픽카드 : Radeon pro 555x
SsD : 256
SDRAM : 16
박스포함
맥북업그레이드로 판매합니다.
키보드, 터치바, 스크린 전혀 문제없습니다
사진과같이 상판에 기스있습니다",관심6|채팅0|조회84
467700615,맥북프로 16년형 터치바 15인치,동대문구 장안동,끌올11시간전,42.5°C,"500,000원","맥북프로 15인치 터치바 판매합니다!
512기가 이고 깨끗하게 써서 상태 정말 좋습니다!
구성품은 충전기랑 씨타입 포트 있습니다!!",관심3|채팅2|조회305
474649281,2022 맥북프로 13인치 M2칩 /  16GB/ 512GB / 미개봉,중구 남산동,11시간전,52.3°C,180만원,"애플코리아 정품 / 애플케어플러스 가입가능 / 미개봉
2022 맥북프로 13인치 M2칩 / 스페이스 그레이
RAM  16GB/  SSD 512GB / 미개봉
애플공홈 정가 233만원짜리 입니다
평일 오전 오후 노원동 인근
평일 퇴근후 및 주말은 남산동 에서 가능합니다",관심1|채팅0|조회34
473321250,맥북 프로 m1 pro 14인치 실버 고급형 s급,수성구 사월동,끌올10시간전,43.6°C,235만원,"7월 에 구매한 m1pro 맥북프로 14인치 실버 고급형입니다.
cpu 10코어 
gpu 16코어
ram 16기가
ssd 1테라
배터리 충전 15-20회
효율 100프로입니다 
저한테 과분한 성능이라 판매합니다. 
집에만 두고 사용해서 외관 완전 깔끔한 s급입니다 기스,찍힘 x
보증 23년 7월 1일입니다
궁금한건 연락주세요:)
추가) 구성은 풀박스 구성입니다.
본체,충전기,케이블,박스 기타 설명서등",관심2|채팅0|조회131
466866146,"맥북 프로 13인치 고급형 2019년형 1년 사용 배터리 교체, 클리닝해서 팝니다",강남구 역삼동,끌올11시간전,38.7°C,104만5000원,"맥북 프로
Intel  i7
2.8Ghz 쿼드코어 (고급형)
RAM 16GB
SSD  256GB
터치바 (touch bar)
애플스토어에서 배터리 교체, 하부 전체 클리닝 완료해뒀습니다.
회사에서 새로 맥북을 지급받아 내놓게 되었습니다.
2번 사진에서 배터리 사이클 0 확인.
6,7번 사진에서 클리닝 후 단자와 터치바에 밀봉 필름 확인. 떼고 쓰세요.
왼쪽하단에 약간의 찍힘 있습니다. 사진에서 확인가능해요.
박스 없고 충전기만 있습니다.",관심1|채팅0|조회109
466866146,"맥북 프로 13인치 고급형 2019년형 1년 사용 배터리 교체, 클리닝해서 팝니다",강남구 역삼동,끌올11시간전,38.7°C,104만5000원,"맥북 프로
Intel  i7
2.8Ghz 쿼드코어 (고급형)
RAM 16GB
SSD  256GB
터치바 (touch bar)
애플스토어에서 배터리 교체, 하부 전체 클리닝 완료해뒀습니다.
회사에서 새로 맥북을 지급받아 내놓게 되었습니다.
2번 사진에서 배터리 사이클 0 확인.
6,7번 사진에서 클리닝 후 단자와 터치바에 밀봉 필름 확인. 떼고 쓰세요.
왼쪽하단에 약간의 찍힘 있습니다. 사진에서 확인가능해요.
박스 없고 충전기만 있습니다.",관심1|채팅0|조회109
466894274,맥북프로 early 2011  13인치 500g/8g,강남구 논현2동,끌올11시간전,38.9°C,"150,000원","맥북 프로 2011 입니다
램은 8g로 업슬해두었습니다.
하드는 500기가이고요
ODD 가 장착된 모델입니다.
세월의 흔적은 있으나 외관 깔끔한 편이고요.
영상 시청 간단한 문서작업으로 충분합니다.
DP용으로 사용하셔도 되고요.
박스는… 좀 지저분해서 포장용으로만 드릴께요.
정릉동 또는 강남구청에서 직거래만 합니다.",관심6|채팅3|조회143
465788327,맥북프로 실버 2020 터치바(I5/8G/256G) + 매직마우스+정품HDMI허브 판매합니다.,화성시 영천동,끌올10시간전,40.8°C,"650,000원","맥북프로 실버 2020 터치바 모델 (i5/8g/256g) 판매합니다.
마지막 사진의 찍힘 외에는 하자없습니다
사이클 수 133
매직마우스, HDMI허브, C to 아이폰 케이블 (모두 정품) 포함입니다.
제품 특성 고려하여 직거래 선호합니다.
동탄2신도시 치동초등학교 직거래괜찮습니다!",관심8|채팅0|조회150
473058389,맥북프로 15인치/6코어i7/2018/radeon pro 555x,송파구 문정동,끌올11시간전,43.4°C,"770,000원","맥북프로 15인치
색상 : 스페이스그레이
CPU : 6코어 i7
2019.1월구매
그래픽카드 : Radeon pro 555x
SsD : 256
SDRAM : 16
박스포함
맥북업그레이드로 판매합니다.
키보드, 터치바, 스크린 전혀 문제없습니다
사진과 같이 상판에 기스있습니다",관심10|채팅1|조회112
466034703,맥북프로 상자,강동구 상일동,끌올11시간전,64.1°C,"4,000원","문앞비대면합니다 
상자만있는거임",관심0|채팅0|조회28
474651782,,,,,,,
471012973,맥북 프로 2017 팔아요! 네고가능,노원구 중계2.3동,끌올10시간전,39.3°C,"260,000원","맥북프로 2017(모니터제거) 판매합니다. 
모니터 연결해서 정상 사용 가능하시고요,
램8기가
용량256기가
싸이클 100+a 입니다
제거한 screen +10000하면 드릴게요!
하자는 손목닿는부분이 좀 하얘졌구요,
왼쪽 하판이 살짝 휘었어요!(내부이상없음.)
연락주세요!",관심11|채팅2|조회984
417768758,사양 좋은 9세대 맥북 프로 16 스그 풀박 판매합니다 :),은평구 역촌동,끌올11시간전,38.6°C,270만원,"사이클 수 최대 1000 기준 180 입니다 :) 
9세대 맥북 프로 16형 입니다! 
코어 i9
1024GB 
16GB
(구입은 2020년.10월에 했습니다!) 
350만원 주고 구입한 노트북 입니다 :) 
현재도 네이버 기준 중고가 280 이고, 새상품은 가격 쿠팡기준 369만원입니다!
집 밖으로 가지고 나간 적 없고, 거치대 위에서만 사용했습니다! 
충전기랑 상자 풀박입니다! 
직거래는 역말사거리/ 구산역에서만 가능합니다! 
편하게 문의주세요! 🌷",관심13|채팅1|조회908
